@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data

liking,6,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1802,920,102,66,36,0,64.705882,35.294118,0,0.124464,0.352941,0.594089,80.653156,126.990058,92.634226,38664,-38571.365774,0.908179,379.058824,-378.150645,13.697921,0.134293,1508.849837,0.30303,10,0.188406,13,0.811594,56,0.69697,23,0.434783,0.30303,0.357143,0.128316,0.557312,0.357243,0.647059,0.532434,0.467566,0.352941,0.620188,0.647059,0.62747,0.128316,0.557312,0.590974,0.55695,0.647059,6.456,0.003,6.421875,0,6421.875,0,315766,17824180,2088314,64.705882,50,?,?,?,?
liking,6,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1802,920,102,65,37,0,63.72549,36.27451,0,0.190476,0.362745,0.602283,82.893522,128.741727,92.634226,39738,-39645.365774,0.908179,389.588235,-388.680057,11.505245,0.112797,1267.322846,0.484848,16,0.289855,20,0.710145,49,0.515152,17,0.444444,0.484848,0.463768,0.190888,0.597497,0.382155,0.637255,0.442261,0.557739,0.362745,0.646019,0.637255,0.64111,0.190888,0.597497,0.612934,0.594847,0.637255,8.026,0.002,8.015625,0,8015.625,0,315766,17824180,2088314,63.72549,50,?,?,?,?
liking,7,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1802,919,103,72,31,0,69.902913,30.097087,0,0.291861,0.300971,0.548608,68.932133,117.566457,93.198161,33294,-33200.801839,0.904837,323.242718,-322.337882,25.250568,0.245151,2780.249469,0.484848,16,0.2,14,0.8,56,0.515152,17,0.533333,0.484848,0.507937,0.292548,0.642424,0.423634,0.699029,0.414181,0.585819,0.300971,0.69222,0.699029,0.69502,0.292548,0.642424,0.645179,0.645577,0.699029,8.1,0.002,8.09375,0,8093.75,0,315766,17804943,2107551,69.902913,50,?,?,?,?
liking,7,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1802,919,103,70,33,0,67.961165,32.038835,0,0.281547,0.320388,0.566029,73.379367,121.299651,93.198161,35442,-35348.801839,0.904837,344.097087,-343.192251,20.866853,0.202591,2297.574271,0.545455,18,0.257143,18,0.742857,52,0.454545,15,0.5,0.545455,0.521739,0.28215,0.644156,0.418358,0.679612,0.3913,0.6087,0.320388,0.687654,0.679612,0.683069,0.28215,0.644156,0.644631,0.640432,0.679612,7.889,0.002,7.828125,0,7828.125,0,315766,17804943,2107551,67.961165,50,?,?,?,?
liking,7,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1803,920,102,63,39,0,61.764706,38.235294,0,0.059574,0.382353,0.618347,87.374253,132.175443,92.634226,41886,-41793.365774,0.908179,410.647059,-409.73888,7.119895,0.069803,784.268865,0.272727,9,0.217391,15,0.782609,54,0.727273,24,0.375,0.272727,0.315789,0.061029,0.527668,0.337567,0.617647,0.562311,0.437689,0.382353,0.589649,0.617647,0.599166,0.061029,0.527668,0.57521,0.525242,0.617647,7.526,0.002,7.453125,0.015625,7453.125,15.625,315766,17824180,2088314,61.764706,50,?,?,?,?
liking,7,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1803,920,102,65,37,0,63.72549,36.27451,0,0.122734,0.362745,0.602283,82.893522,128.741727,92.634226,39738,-39645.365774,0.908179,389.588235,-388.680057,11.505245,0.112797,1267.322846,0.333333,11,0.217391,15,0.782609,54,0.666667,22,0.423077,0.333333,0.372881,0.12446,0.557971,0.356712,0.637255,0.521313,0.478687,0.362745,0.617528,0.637255,0.624492,0.12446,0.557971,0.591049,0.558854,0.637255,7.889,0.002,7.875,0,7875,0,315766,17824180,2088314,63.72549,50,?,?,?,?
liking,7,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1803,920,102,55,47,0,53.921569,46.078431,0,-0.078273,0.460784,0.678811,105.297176,145.099995,92.634226,50478,-50385.365774,0.908179,494.882353,-493.974174,-10.421506,-0.102172,-1147.947061,0.242424,8,0.318841,22,0.681159,47,0.757576,25,0.266667,0.242424,0.253968,-0.078459,0.461792,0.309745,0.539216,0.615632,0.384368,0.460784,0.527859,0.539216,0.533147,-0.078459,0.461792,0.546907,0.460317,0.539216,8.132,0.003,8.078125,0,8078.125,0,315766,17824180,2088314,53.921569,50,?,?,?,?
liking,7,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1803,920,102,56,46,0,54.901961,45.098039,0,0.001277,0.45098,0.671551,103.056811,143.548079,92.634226,49404,-49311.365774,0.908179,484.352941,-483.444762,-8.228831,-0.080675,-906.42007,0.363636,12,0.362319,25,0.637681,44,0.636364,21,0.324324,0.363636,0.342857,0.001282,0.500659,0.323818,0.54902,0.547702,0.452298,0.45098,0.562847,0.54902,0.555174,0.001282,0.500659,0.562572,0.499787,0.54902,7.936,0.003,7.921875,0,7921.875,0,315766,17824180,2088314,54.901961,50,?,?,?,?
liking,7,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1803,920,102,68,34,0,66.666667,33.333333,0,0.238472,0.333333,0.57735,76.172426,123.412153,92.634226,36516,-36423.365774,0.908179,358,-357.091821,18.083271,0.177287,1991.903818,0.484848,16,0.246377,17,0.753623,52,0.515152,17,0.484848,0.484848,0.484848,0.238472,0.619236,0.401745,0.666667,0.428195,0.571805,0.333333,0.666667,0.666667,0.666667,0.238472,0.619236,0.626921,0.619236,0.666667,7.741,0.002,7.71875,0,7718.75,0,315766,17824180,2088314,66.666667,50,?,?,?,?
liking,7,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1803,920,102,69,33,0,67.647059,32.352941,0,0.242915,0.323529,0.568796,73.93206,121.583724,92.634226,35442,-35349.365774,0.908179,347.470588,-346.56241,20.275946,0.198784,2233.430809,0.454545,15,0.217391,15,0.782609,54,0.545455,18,0.5,0.454545,0.47619,0.243492,0.618577,0.403743,0.676471,0.439316,0.560684,0.323529,0.669118,0.676471,0.672209,0.243492,0.618577,0.627163,0.621074,0.676471,7.523,0.002,7.484375,0,7484.375,0,315766,17824180,2088314,67.647059,50,?,?,?,?
liking,7,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1803,920,102,69,33,0,67.647059,32.352941,0,0.217573,0.323529,0.568796,73.93206,121.583724,92.634226,35442,-35349.365774,0.908179,347.470588,-346.56241,20.275946,0.198784,2233.430809,0.393939,13,0.188406,13,0.811594,56,0.606061,20,0.5,0.393939,0.440678,0.220633,0.602767,0.393048,0.676471,0.470937,0.529063,0.323529,0.660217,0.676471,0.665087,0.220633,0.602767,0.61792,0.606546,0.676471,7.617,0.003,7.546875,0,7546.875,0,315766,17824180,2088314,67.647059,50,?,?,?,?
liking,7,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1803,920,102,65,37,0,63.72549,36.27451,0,0.164675,0.362745,0.602283,82.893522,128.741727,92.634226,39738,-39645.365774,0.908179,389.588235,-388.680057,11.505245,0.112797,1267.322846,0.424242,14,0.26087,18,0.73913,51,0.575758,19,0.4375,0.424242,0.430769,0.164717,0.581686,0.371881,0.637255,0.473882,0.526118,0.362745,0.634401,0.637255,0.635769,0.164717,0.581686,0.603977,0.582291,0.637255,7.639,0.002,7.625,0,7625,0,315766,17824180,2088314,63.72549,50,?,?,?,?
liking,8,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1804,919,103,61,42,0,59.223301,40.776699,0,0.048394,0.407767,0.638566,93.391922,136.844462,93.198161,45108,-45014.801839,0.904837,437.941748,-437.036911,1.140132,0.011069,125.535884,0.333333,11,0.285714,20,0.714286,50,0.666667,22,0.354839,0.333333,0.34375,0.048444,0.52381,0.331872,0.592233,0.544614,0.455386,0.407767,0.585639,0.592233,0.588733,0.048444,0.52381,0.5754,0.523988,0.592233,8.194,0.002,8.171875,0,8171.875,0,315766,17804943,2107551,59.223301,50,?,?,?,?
liking,8,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1804,919,103,68,35,0,66.019417,33.980583,0,0.213397,0.339806,0.582929,77.826601,124.921331,93.198161,37590,-37496.801839,0.904837,364.951456,-364.04662,16.483137,0.16003,1814.899074,0.454545,15,0.242857,17,0.757143,53,0.545455,18,0.46875,0.454545,0.461538,0.213451,0.605844,0.387825,0.660194,0.448506,0.551494,0.339806,0.657498,0.660194,0.658785,0.213451,0.605844,0.620534,0.606656,0.660194,7.78,0.003,7.78125,0,7781.25,0,315766,17804943,2107551,66.019417,50,?,?,?,?
liking,8,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1804,920,102,60,42,0,58.823529,41.176471,0,0.044177,0.411765,0.641689,94.095349,137.164939,92.634226,45108,-45015.365774,0.908179,442.235294,-441.327115,0.54187,0.005312,59.687893,0.333333,11,0.289855,20,0.710145,49,0.666667,22,0.354839,0.333333,0.34375,0.044223,0.521739,0.333966,0.588235,0.544757,0.455243,0.411765,0.581661,0.588235,0.584743,0.044223,0.521739,0.572227,0.521875,0.588235,7.137,0.003,7.09375,0.015625,7093.75,15.625,315766,17824180,2088314,58.823529,50,?,?,?,?
liking,8,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1804,920,102,66,36,0,64.705882,35.294118,0,0.153527,0.352941,0.594089,80.653156,126.990058,92.634226,38664,-38571.365774,0.908179,379.058824,-378.150645,13.697921,0.134293,1508.849837,0.363636,12,0.217391,15,0.782609,54,0.636364,21,0.444444,0.363636,0.4,0.155078,0.573123,0.367499,0.647059,0.500814,0.499186,0.352941,0.63085,0.647059,0.636765,0.155078,0.573123,0.599554,0.575,0.647059,8.067,0.002,8.046875,0,8046.875,0,315766,17824180,2088314,64.705882,50,?,?,?,?
liking,8,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1804,920,102,72,30,0,70.588235,29.411765,0,0.306122,0.294118,0.542326,67.210964,115.925532,92.634226,32220,-32127.365774,0.908179,315.882353,-314.974174,26.853971,0.263274,2958.011781,0.484848,16,0.188406,13,0.811594,56,0.515152,17,0.551724,0.484848,0.516129,0.307441,0.648221,0.434169,0.705882,0.40944,0.59056,0.294118,0.697435,0.705882,0.700537,0.307441,0.648221,0.647849,0.652431,0.705882,7.836,0.002,7.765625,0,7765.625,0,315766,17824180,2088314,70.588235,50,?,?,?,?
liking,8,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1804,920,102,60,42,0,58.823529,41.176471,0,0.044177,0.411765,0.641689,94.095349,137.164939,92.634226,45108,-45015.365774,0.908179,442.235294,-441.327115,0.54187,0.005312,59.687893,0.333333,11,0.289855,20,0.710145,49,0.666667,22,0.354839,0.333333,0.34375,0.044223,0.521739,0.333966,0.588235,0.544757,0.455243,0.411765,0.581661,0.588235,0.584743,0.044223,0.521739,0.572227,0.521875,0.588235,8.433,0.002,8.390625,0,8390.625,0,315766,17824180,2088314,58.823529,50,?,?,?,?
liking,8,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1804,920,102,70,32,0,68.627451,31.372549,0,0.259864,0.313725,0.560112,71.691695,119.727374,92.634226,34368,-34275.365774,0.908179,336.941176,-336.032998,22.468621,0.220281,2474.9578,0.454545,15,0.202899,14,0.797101,55,0.545455,18,0.517241,0.454545,0.483871,0.260983,0.625823,0.41158,0.686275,0.434628,0.565372,0.313725,0.677012,0.686275,0.680573,0.260983,0.625823,0.632266,0.629259,0.686275,8.229,0.002,8.1875,0,8187.5,0,315766,17824180,2088314,68.627451,50,?,?,?,?
liking,8,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1805,920,102,71,31,0,69.607843,30.392157,0,0.288799,0.303922,0.551291,69.451329,117.841786,92.634226,33294,-33201.365774,0.908179,326.411765,-325.503586,24.661296,0.241777,2716.48479,0.484848,16,0.202899,14,0.797101,55,0.515152,17,0.533333,0.484848,0.507937,0.289485,0.640975,0.425253,0.696078,0.414128,0.585872,0.303922,0.689297,0.696078,0.692075,0.289485,0.640975,0.642331,0.644039,0.696078,8.705,0.002,8.703125,0,8703.125,0,315766,17824180,2088314,69.607843,50,?,?,?,?
liking,8,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1805,920,102,66,36,0,64.705882,35.294118,0,0.180723,0.352941,0.594089,80.653156,126.990058,92.634226,38664,-38571.365774,0.908179,379.058824,-378.150645,13.697921,0.134293,1508.849837,0.424242,14,0.246377,17,0.753623,52,0.575758,19,0.451613,0.424242,0.4375,0.18091,0.588933,0.377868,0.647059,0.469193,0.530807,0.352941,0.641553,0.647059,0.644065,0.18091,0.588933,0.608374,0.590179,0.647059,7.573,0.003,7.5625,0,7562.5,0,315766,17824180,2088314,64.705882,50,?,?,?,?
liking,8,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1805,920,102,67,35,0,65.686275,34.313725,0,0.141414,0.343137,0.585779,78.412791,125.213885,92.634226,37590,-37497.365774,0.908179,368.529412,-367.621233,15.890596,0.15579,1750.376828,0.30303,10,0.173913,12,0.826087,57,0.69697,23,0.454545,0.30303,0.363636,0.146862,0.564559,0.363231,0.656863,0.527745,0.472255,0.343137,0.629044,0.656863,0.635215,0.146862,0.564559,0.595263,0.564369,0.656863,7.872,0.002,7.875,0,7875,0,315766,17824180,2088314,65.686275,50,?,?,?,?
liking,9,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1805,919,103,70,33,0,67.961165,32.038835,0,0.193211,0.320388,0.566029,73.379367,121.299651,93.198161,35442,-35348.801839,0.904837,344.097087,-343.192251,20.866853,0.202591,2297.574271,0.333333,11,0.157143,11,0.842857,59,0.666667,22,0.5,0.333333,0.4,0.200602,0.588095,0.380259,0.679612,0.503421,0.496579,0.320388,0.65522,0.679612,0.659243,0.200602,0.588095,0.611646,0.590728,0.679612,5.383,0.002,5.375,0,5375,0,315766,17804943,2107551,67.961165,50,?,?,?,?
liking,9,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1805,919,103,70,33,0,67.961165,32.038835,0,0.233596,0.320388,0.566029,73.379367,121.299651,93.198161,35442,-35348.801839,0.904837,344.097087,-343.192251,20.866853,0.202591,2297.574271,0.424242,14,0.2,14,0.8,56,0.575758,19,0.5,0.424242,0.459016,0.235187,0.612121,0.396587,0.679612,0.455369,0.544631,0.320388,0.667638,0.679612,0.672005,0.235187,0.612121,0.625391,0.615715,0.679612,6.177,0.003,6.171875,0,6171.875,0,315766,17804943,2107551,67.961165,50,?,?,?,?
liking,9,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1805,920,102,66,36,0,64.705882,35.294118,0,0.206226,0.352941,0.594089,80.653156,126.990058,92.634226,38664,-38571.365774,0.908179,379.058824,-378.150645,13.697921,0.134293,1508.849837,0.484848,16,0.275362,19,0.724638,50,0.515152,17,0.457143,0.484848,0.470588,0.206426,0.604743,0.388312,0.647059,0.437573,0.562427,0.352941,0.652728,0.647059,0.649654,0.206426,0.604743,0.617457,0.602941,0.647059,7.236,0.003,7.21875,0,7218.75,0,315766,17824180,2088314,64.705882,50,?,?,?,?
liking,9,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1805,920,102,66,36,0,64.705882,35.294118,0,0.167347,0.352941,0.594089,80.653156,126.990058,92.634226,38664,-38571.365774,0.908179,379.058824,-378.150645,13.697921,0.134293,1508.849837,0.393939,13,0.231884,16,0.768116,53,0.606061,20,0.448276,0.393939,0.419355,0.168068,0.581028,0.372672,0.647059,0.485003,0.514997,0.352941,0.636167,0.647059,0.640645,0.168068,0.581028,0.603933,0.582917,0.647059,7.497,0.002,7.484375,0,7484.375,0,315766,17824180,2088314,64.705882,50,?,?,?,?
liking,9,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1805,920,102,60,42,0,58.823529,41.176471,0,-0.004219,0.411765,0.641689,94.095349,137.164939,92.634226,45108,-45015.365774,0.908179,442.235294,-441.327115,0.54187,0.005312,59.687893,0.242424,8,0.246377,17,0.753623,52,0.757576,25,0.32,0.242424,0.275862,-0.004299,0.498024,0.322674,0.588235,0.592188,0.407812,0.411765,0.560367,0.588235,0.571119,-0.004299,0.498024,0.561423,0.494095,0.588235,8.31,0.002,8.28125,0,8281.25,0,315766,17824180,2088314,58.823529,50,?,?,?,?
liking,9,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1806,920,102,67,35,0,65.686275,34.313725,0,0.209827,0.343137,0.585779,78.412791,125.213885,92.634226,37590,-37497.365774,0.908179,368.529412,-367.621233,15.890596,0.15579,1750.376828,0.454545,15,0.246377,17,0.753623,52,0.545455,18,0.46875,0.454545,0.461538,0.209881,0.604084,0.389539,0.656863,0.448694,0.551306,0.343137,0.654175,0.656863,0.655458,0.209881,0.604084,0.617484,0.60487,0.656863,9.012,0.003,9,0,9000,0,315766,17824180,2088314,65.686275,50,?,?,?,?
liking,9,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1806,920,102,62,40,0,60.784314,39.215686,0,0.104084,0.392157,0.626224,89.614618,133.859274,92.634226,42960,-42867.365774,0.908179,421.176471,-420.268292,4.92722,0.048306,542.741874,0.393939,13,0.289855,20,0.710145,49,0.606061,20,0.393939,0.393939,0.393939,0.104084,0.552042,0.351267,0.607843,0.503759,0.496241,0.392157,0.607843,0.607843,0.607843,0.104084,0.552042,0.587434,0.552042,0.607843,7.831,0.003,7.765625,0,7765.625,0,315766,17824180,2088314,60.784314,50,?,?,?,?
liking,9,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1806,920,102,63,39,0,61.764706,38.235294,0,0.059574,0.382353,0.618347,87.374253,132.175443,92.634226,41886,-41793.365774,0.908179,410.647059,-409.73888,7.119895,0.069803,784.268865,0.272727,9,0.217391,15,0.782609,54,0.727273,24,0.375,0.272727,0.315789,0.061029,0.527668,0.337567,0.617647,0.562311,0.437689,0.382353,0.589649,0.617647,0.599166,0.061029,0.527668,0.57521,0.525242,0.617647,8.203,0.003,8.1875,0,8187.5,0,315766,17824180,2088314,61.764706,50,?,?,?,?
liking,9,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1806,920,102,71,31,0,69.607843,30.392157,0,0.264993,0.303922,0.551291,69.451329,117.841786,92.634226,33294,-33201.365774,0.908179,326.411765,-325.503586,24.661296,0.241777,2716.48479,0.424242,14,0.173913,12,0.826087,57,0.575758,19,0.538462,0.424242,0.474576,0.26872,0.625165,0.414713,0.696078,0.445749,0.554251,0.303922,0.681561,0.696078,0.685385,0.26872,0.625165,0.632874,0.630392,0.696078,7.653,0.002,7.609375,0,7609.375,0,315766,17824180,2088314,69.607843,50,?,?,?,?
liking,9,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1806,920,102,64,38,0,62.745098,37.254902,0,0.187421,0.372549,0.610368,85.133887,130.469881,92.634226,40812,-40719.365774,0.908179,400.117647,-399.209468,9.31257,0.0913,1025.795856,0.515152,17,0.318841,22,0.681159,47,0.484848,16,0.435897,0.515152,0.472222,0.188983,0.598155,0.381416,0.627451,0.43114,0.56886,0.372549,0.645694,0.627451,0.634507,0.188983,0.598155,0.613064,0.592172,0.627451,7.733,0.002,7.6875,0,7687.5,0,315766,17824180,2088314,62.745098,50,?,?,?,?
